Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Up-regulating price in the Balancing energy market
17.9.2018 21:00,17.9.2018 22:00,18.9.2018 0:00,18.9.2018 1:00,48.89
17.9.2018 22:00,17.9.2018 23:00,18.9.2018 1:00,18.9.2018 2:00,53.78
17.9.2018 23:00,18.9.2018 0:00,18.9.2018 2:00,18.9.2018 3:00,53.78
18.9.2018 0:00,18.9.2018 1:00,18.9.2018 3:00,18.9.2018 4:00,53.26
18.9.2018 1:00,18.9.2018 2:00,18.9.2018 4:00,18.9.2018 5:00,50.65
18.9.2018 2:00,18.9.2018 3:00,18.9.2018 5:00,18.9.2018 6:00,45.51
18.9.2018 3:00,18.9.2018 4:00,18.9.2018 6:00,18.9.2018 7:00,52.1
18.9.2018 4:00,18.9.2018 5:00,18.9.2018 7:00,18.9.2018 8:00,57.25
18.9.2018 5:00,18.9.2018 6:00,18.9.2018 8:00,18.9.2018 9:00,71.92
18.9.2018 6:00,18.9.2018 7:00,18.9.2018 9:00,18.9.2018 10:00,73.96
18.9.2018 7:00,18.9.2018 8:00,18.9.2018 10:00,18.9.2018 11:00,72.99
18.9.2018 8:00,18.9.2018 9:00,18.9.2018 11:00,18.9.2018 12:00,69.47
18.9.2018 9:00,18.9.2018 10:00,18.9.2018 12:00,18.9.2018 13:00,65.26
18.9.2018 10:00,18.9.2018 11:00,18.9.2018 13:00,18.9.2018 14:00,60.17
18.9.2018 11:00,18.9.2018 12:00,18.9.2018 14:00,18.9.2018 15:00,55.44
18.9.2018 12:00,18.9.2018 13:00,18.9.2018 15:00,18.9.2018 16:00,54.96
18.9.2018 13:00,18.9.2018 14:00,18.9.2018 16:00,18.9.2018 17:00,54.3
18.9.2018 14:00,18.9.2018 15:00,18.9.2018 17:00,18.9.2018 18:00,55.68
18.9.2018 15:00,18.9.2018 16:00,18.9.2018 18:00,18.9.2018 19:00,59.15
18.9.2018 16:00,18.9.2018 17:00,18.9.2018 19:00,18.9.2018 20:00,61
18.9.2018 17:00,18.9.2018 18:00,18.9.2018 20:00,18.9.2018 21:00,59.99
18.9.2018 18:00,18.9.2018 19:00,18.9.2018 21:00,18.9.2018 22:00,55.09
18.9.2018 19:00,18.9.2018 20:00,18.9.2018 22:00,18.9.2018 23:00,51.87
18.9.2018 20:00,18.9.2018 21:00,18.9.2018 23:00,19.9.2018 0:00,48.56
18.9.2018 21:00,18.9.2018 22:00,19.9.2018 0:00,19.9.2018 1:00,44.72
18.9.2018 22:00,18.9.2018 23:00,19.9.2018 1:00,19.9.2018 2:00,53
18.9.2018 23:00,19.9.2018 0:00,19.9.2018 2:00,19.9.2018 3:00,53
19.9.2018 0:00,19.9.2018 1:00,19.9.2018 3:00,19.9.2018 4:00,54
19.9.2018 1:00,19.9.2018 2:00,19.9.2018 4:00,19.9.2018 5:00,53
19.9.2018 2:00,19.9.2018 3:00,19.9.2018 5:00,19.9.2018 6:00,52
19.9.2018 3:00,19.9.2018 4:00,19.9.2018 6:00,19.9.2018 7:00,52.19
19.9.2018 4:00,19.9.2018 5:00,19.9.2018 7:00,19.9.2018 8:00,79
19.9.2018 5:00,19.9.2018 6:00,19.9.2018 8:00,19.9.2018 9:00,78
19.9.2018 6:00,19.9.2018 7:00,19.9.2018 9:00,19.9.2018 10:00,67.5
19.9.2018 7:00,19.9.2018 8:00,19.9.2018 10:00,19.9.2018 11:00,64.2
19.9.2018 8:00,19.9.2018 9:00,19.9.2018 11:00,19.9.2018 12:00,67.5
19.9.2018 9:00,19.9.2018 10:00,19.9.2018 12:00,19.9.2018 13:00,70
19.9.2018 10:00,19.9.2018 11:00,19.9.2018 13:00,19.9.2018 14:00,73.8
19.9.2018 11:00,19.9.2018 12:00,19.9.2018 14:00,19.9.2018 15:00,57
19.9.2018 12:00,19.9.2018 13:00,19.9.2018 15:00,19.9.2018 16:00,50.26
19.9.2018 13:00,19.9.2018 14:00,19.9.2018 16:00,19.9.2018 17:00,50.67
19.9.2018 14:00,19.9.2018 15:00,19.9.2018 17:00,19.9.2018 18:00,78
19.9.2018 15:00,19.9.2018 16:00,19.9.2018 18:00,19.9.2018 19:00,73
19.9.2018 16:00,19.9.2018 17:00,19.9.2018 19:00,19.9.2018 20:00,78
19.9.2018 17:00,19.9.2018 18:00,19.9.2018 20:00,19.9.2018 21:00,139
19.9.2018 18:00,19.9.2018 19:00,19.9.2018 21:00,19.9.2018 22:00,56.8
19.9.2018 19:00,19.9.2018 20:00,19.9.2018 22:00,19.9.2018 23:00,48.52
19.9.2018 20:00,19.9.2018 21:00,19.9.2018 23:00,20.9.2018 0:00,43.12
19.9.2018 21:00,19.9.2018 22:00,20.9.2018 0:00,20.9.2018 1:00,37.58
19.9.2018 22:00,19.9.2018 23:00,20.9.2018 1:00,20.9.2018 2:00,37.12
19.9.2018 23:00,20.9.2018 0:00,20.9.2018 2:00,20.9.2018 3:00,31.16
20.9.2018 0:00,20.9.2018 1:00,20.9.2018 3:00,20.9.2018 4:00,29.58
20.9.2018 1:00,20.9.2018 2:00,20.9.2018 4:00,20.9.2018 5:00,31.76
20.9.2018 2:00,20.9.2018 3:00,20.9.2018 5:00,20.9.2018 6:00,33.52
20.9.2018 3:00,20.9.2018 4:00,20.9.2018 6:00,20.9.2018 7:00,46.66
20.9.2018 4:00,20.9.2018 5:00,20.9.2018 7:00,20.9.2018 8:00,48.75
20.9.2018 5:00,20.9.2018 6:00,20.9.2018 8:00,20.9.2018 9:00,49.23
20.9.2018 6:00,20.9.2018 7:00,20.9.2018 9:00,20.9.2018 10:00,49.64
20.9.2018 7:00,20.9.2018 8:00,20.9.2018 10:00,20.9.2018 11:00,48.51
20.9.2018 8:00,20.9.2018 9:00,20.9.2018 11:00,20.9.2018 12:00,46.5
20.9.2018 9:00,20.9.2018 10:00,20.9.2018 12:00,20.9.2018 13:00,45.68
20.9.2018 10:00,20.9.2018 11:00,20.9.2018 13:00,20.9.2018 14:00,47.18
20.9.2018 11:00,20.9.2018 12:00,20.9.2018 14:00,20.9.2018 15:00,47.18
20.9.2018 12:00,20.9.2018 13:00,20.9.2018 15:00,20.9.2018 16:00,44.5
20.9.2018 13:00,20.9.2018 14:00,20.9.2018 16:00,20.9.2018 17:00,44.89
20.9.2018 14:00,20.9.2018 15:00,20.9.2018 17:00,20.9.2018 18:00,49.28
20.9.2018 15:00,20.9.2018 16:00,20.9.2018 18:00,20.9.2018 19:00,48.12
20.9.2018 16:00,20.9.2018 17:00,20.9.2018 19:00,20.9.2018 20:00,48.61
20.9.2018 17:00,20.9.2018 18:00,20.9.2018 20:00,20.9.2018 21:00,55
20.9.2018 18:00,20.9.2018 19:00,20.9.2018 21:00,20.9.2018 22:00,55
20.9.2018 19:00,20.9.2018 20:00,20.9.2018 22:00,20.9.2018 23:00,50.33
20.9.2018 20:00,20.9.2018 21:00,20.9.2018 23:00,21.9.2018 0:00,50.33
20.9.2018 21:00,20.9.2018 22:00,21.9.2018 0:00,21.9.2018 1:00,41.86
20.9.2018 22:00,20.9.2018 23:00,21.9.2018 1:00,21.9.2018 2:00,41.63
20.9.2018 23:00,21.9.2018 0:00,21.9.2018 2:00,21.9.2018 3:00,41.63
21.9.2018 0:00,21.9.2018 1:00,21.9.2018 3:00,21.9.2018 4:00,25.48
21.9.2018 1:00,21.9.2018 2:00,21.9.2018 4:00,21.9.2018 5:00,25.73
21.9.2018 2:00,21.9.2018 3:00,21.9.2018 5:00,21.9.2018 6:00,26.29
21.9.2018 3:00,21.9.2018 4:00,21.9.2018 6:00,21.9.2018 7:00,34.05
21.9.2018 4:00,21.9.2018 5:00,21.9.2018 7:00,21.9.2018 8:00,45.8
21.9.2018 5:00,21.9.2018 6:00,21.9.2018 8:00,21.9.2018 9:00,46.68
21.9.2018 6:00,21.9.2018 7:00,21.9.2018 9:00,21.9.2018 10:00,48.89
21.9.2018 7:00,21.9.2018 8:00,21.9.2018 10:00,21.9.2018 11:00,47.01
21.9.2018 8:00,21.9.2018 9:00,21.9.2018 11:00,21.9.2018 12:00,54.1
21.9.2018 9:00,21.9.2018 10:00,21.9.2018 12:00,21.9.2018 13:00,60
21.9.2018 10:00,21.9.2018 11:00,21.9.2018 13:00,21.9.2018 14:00,56
21.9.2018 11:00,21.9.2018 12:00,21.9.2018 14:00,21.9.2018 15:00,38.13
21.9.2018 12:00,21.9.2018 13:00,21.9.2018 15:00,21.9.2018 16:00,49.44
21.9.2018 13:00,21.9.2018 14:00,21.9.2018 16:00,21.9.2018 17:00,51
21.9.2018 14:00,21.9.2018 15:00,21.9.2018 17:00,21.9.2018 18:00,51
21.9.2018 15:00,21.9.2018 16:00,21.9.2018 18:00,21.9.2018 19:00,49
21.9.2018 16:00,21.9.2018 17:00,21.9.2018 19:00,21.9.2018 20:00,53
21.9.2018 17:00,21.9.2018 18:00,21.9.2018 20:00,21.9.2018 21:00,60
21.9.2018 18:00,21.9.2018 19:00,21.9.2018 21:00,21.9.2018 22:00,37.98
21.9.2018 19:00,21.9.2018 20:00,21.9.2018 22:00,21.9.2018 23:00,34.65
21.9.2018 20:00,21.9.2018 21:00,21.9.2018 23:00,22.9.2018 0:00,22.17
21.9.2018 21:00,21.9.2018 22:00,22.9.2018 0:00,22.9.2018 1:00,3.64
21.9.2018 22:00,21.9.2018 23:00,22.9.2018 1:00,22.9.2018 2:00,20.87
21.9.2018 23:00,22.9.2018 0:00,22.9.2018 2:00,22.9.2018 3:00,20.87
22.9.2018 0:00,22.9.2018 1:00,22.9.2018 3:00,22.9.2018 4:00,4.17
22.9.2018 1:00,22.9.2018 2:00,22.9.2018 4:00,22.9.2018 5:00,4.17
22.9.2018 2:00,22.9.2018 3:00,22.9.2018 5:00,22.9.2018 6:00,4.17
22.9.2018 3:00,22.9.2018 4:00,22.9.2018 6:00,22.9.2018 7:00,3.52
22.9.2018 4:00,22.9.2018 5:00,22.9.2018 7:00,22.9.2018 8:00,16.43
22.9.2018 5:00,22.9.2018 6:00,22.9.2018 8:00,22.9.2018 9:00,23.53
22.9.2018 6:00,22.9.2018 7:00,22.9.2018 9:00,22.9.2018 10:00,32.04
22.9.2018 7:00,22.9.2018 8:00,22.9.2018 10:00,22.9.2018 11:00,31.68
22.9.2018 8:00,22.9.2018 9:00,22.9.2018 11:00,22.9.2018 12:00,31.86
22.9.2018 9:00,22.9.2018 10:00,22.9.2018 12:00,22.9.2018 13:00,31.39
22.9.2018 10:00,22.9.2018 11:00,22.9.2018 13:00,22.9.2018 14:00,28.6
22.9.2018 11:00,22.9.2018 12:00,22.9.2018 14:00,22.9.2018 15:00,23.95
22.9.2018 12:00,22.9.2018 13:00,22.9.2018 15:00,22.9.2018 16:00,23.07
22.9.2018 13:00,22.9.2018 14:00,22.9.2018 16:00,22.9.2018 17:00,22.21
22.9.2018 14:00,22.9.2018 15:00,22.9.2018 17:00,22.9.2018 18:00,23.89
22.9.2018 15:00,22.9.2018 16:00,22.9.2018 18:00,22.9.2018 19:00,31.54
22.9.2018 16:00,22.9.2018 17:00,22.9.2018 19:00,22.9.2018 20:00,36.52
22.9.2018 17:00,22.9.2018 18:00,22.9.2018 20:00,22.9.2018 21:00,37.7
22.9.2018 18:00,22.9.2018 19:00,22.9.2018 21:00,22.9.2018 22:00,35.48
22.9.2018 19:00,22.9.2018 20:00,22.9.2018 22:00,22.9.2018 23:00,31.96
22.9.2018 20:00,22.9.2018 21:00,22.9.2018 23:00,23.9.2018 0:00,25.94
22.9.2018 21:00,22.9.2018 22:00,23.9.2018 0:00,23.9.2018 1:00,21.04
22.9.2018 22:00,22.9.2018 23:00,23.9.2018 1:00,23.9.2018 2:00,22.09
22.9.2018 23:00,23.9.2018 0:00,23.9.2018 2:00,23.9.2018 3:00,12.97
23.9.2018 0:00,23.9.2018 1:00,23.9.2018 3:00,23.9.2018 4:00,10.03
23.9.2018 1:00,23.9.2018 2:00,23.9.2018 4:00,23.9.2018 5:00,17
23.9.2018 2:00,23.9.2018 3:00,23.9.2018 5:00,23.9.2018 6:00,22.8
23.9.2018 3:00,23.9.2018 4:00,23.9.2018 6:00,23.9.2018 7:00,39.15
23.9.2018 4:00,23.9.2018 5:00,23.9.2018 7:00,23.9.2018 8:00,41.76
23.9.2018 5:00,23.9.2018 6:00,23.9.2018 8:00,23.9.2018 9:00,40.72
23.9.2018 6:00,23.9.2018 7:00,23.9.2018 9:00,23.9.2018 10:00,42.05
23.9.2018 7:00,23.9.2018 8:00,23.9.2018 10:00,23.9.2018 11:00,43.71
23.9.2018 8:00,23.9.2018 9:00,23.9.2018 11:00,23.9.2018 12:00,44.41
23.9.2018 9:00,23.9.2018 10:00,23.9.2018 12:00,23.9.2018 13:00,44.32
23.9.2018 10:00,23.9.2018 11:00,23.9.2018 13:00,23.9.2018 14:00,43.83
23.9.2018 11:00,23.9.2018 12:00,23.9.2018 14:00,23.9.2018 15:00,43.69
23.9.2018 12:00,23.9.2018 13:00,23.9.2018 15:00,23.9.2018 16:00,43.57
23.9.2018 13:00,23.9.2018 14:00,23.9.2018 16:00,23.9.2018 17:00,42.76
23.9.2018 14:00,23.9.2018 15:00,23.9.2018 17:00,23.9.2018 18:00,43.02
23.9.2018 15:00,23.9.2018 16:00,23.9.2018 18:00,23.9.2018 19:00,43.85
23.9.2018 16:00,23.9.2018 17:00,23.9.2018 19:00,23.9.2018 20:00,46.84
23.9.2018 17:00,23.9.2018 18:00,23.9.2018 20:00,23.9.2018 21:00,48.21
23.9.2018 18:00,23.9.2018 19:00,23.9.2018 21:00,23.9.2018 22:00,46.88
23.9.2018 19:00,23.9.2018 20:00,23.9.2018 22:00,23.9.2018 23:00,44.01
23.9.2018 20:00,23.9.2018 21:00,23.9.2018 23:00,24.9.2018 0:00,42.47
23.9.2018 21:00,23.9.2018 22:00,24.9.2018 0:00,24.9.2018 1:00,36.94
23.9.2018 22:00,23.9.2018 23:00,24.9.2018 1:00,24.9.2018 2:00,25.53
23.9.2018 23:00,24.9.2018 0:00,24.9.2018 2:00,24.9.2018 3:00,18.13
24.9.2018 0:00,24.9.2018 1:00,24.9.2018 3:00,24.9.2018 4:00,3.97
24.9.2018 1:00,24.9.2018 2:00,24.9.2018 4:00,24.9.2018 5:00,4.4
24.9.2018 2:00,24.9.2018 3:00,24.9.2018 5:00,24.9.2018 6:00,19.69
24.9.2018 3:00,24.9.2018 4:00,24.9.2018 6:00,24.9.2018 7:00,37.02
24.9.2018 4:00,24.9.2018 5:00,24.9.2018 7:00,24.9.2018 8:00,58.01
24.9.2018 5:00,24.9.2018 6:00,24.9.2018 8:00,24.9.2018 9:00,64.62
24.9.2018 6:00,24.9.2018 7:00,24.9.2018 9:00,24.9.2018 10:00,109
24.9.2018 7:00,24.9.2018 8:00,24.9.2018 10:00,24.9.2018 11:00,90
24.9.2018 8:00,24.9.2018 9:00,24.9.2018 11:00,24.9.2018 12:00,63.09
24.9.2018 9:00,24.9.2018 10:00,24.9.2018 12:00,24.9.2018 13:00,60.95
24.9.2018 10:00,24.9.2018 11:00,24.9.2018 13:00,24.9.2018 14:00,57.83
24.9.2018 11:00,24.9.2018 12:00,24.9.2018 14:00,24.9.2018 15:00,46.6
24.9.2018 12:00,24.9.2018 13:00,24.9.2018 15:00,24.9.2018 16:00,45.1
24.9.2018 13:00,24.9.2018 14:00,24.9.2018 16:00,24.9.2018 17:00,45.09
24.9.2018 14:00,24.9.2018 15:00,24.9.2018 17:00,24.9.2018 18:00,52.56
24.9.2018 15:00,24.9.2018 16:00,24.9.2018 18:00,24.9.2018 19:00,54
24.9.2018 16:00,24.9.2018 17:00,24.9.2018 19:00,24.9.2018 20:00,58.06
24.9.2018 17:00,24.9.2018 18:00,24.9.2018 20:00,24.9.2018 21:00,57.47
24.9.2018 18:00,24.9.2018 19:00,24.9.2018 21:00,24.9.2018 22:00,48.63
24.9.2018 19:00,24.9.2018 20:00,24.9.2018 22:00,24.9.2018 23:00,46.09
24.9.2018 20:00,24.9.2018 21:00,24.9.2018 23:00,25.9.2018 0:00,42.77
24.9.2018 21:00,24.9.2018 22:00,25.9.2018 0:00,25.9.2018 1:00,39.22
24.9.2018 22:00,24.9.2018 23:00,25.9.2018 1:00,25.9.2018 2:00,41.82
24.9.2018 23:00,25.9.2018 0:00,25.9.2018 2:00,25.9.2018 3:00,42.34
25.9.2018 0:00,25.9.2018 1:00,25.9.2018 3:00,25.9.2018 4:00,42.34
25.9.2018 1:00,25.9.2018 2:00,25.9.2018 4:00,25.9.2018 5:00,42.87
25.9.2018 2:00,25.9.2018 3:00,25.9.2018 5:00,25.9.2018 6:00,42.87
25.9.2018 3:00,25.9.2018 4:00,25.9.2018 6:00,25.9.2018 7:00,45.19
25.9.2018 4:00,25.9.2018 5:00,25.9.2018 7:00,25.9.2018 8:00,56
25.9.2018 5:00,25.9.2018 6:00,25.9.2018 8:00,25.9.2018 9:00,62.86
25.9.2018 6:00,25.9.2018 7:00,25.9.2018 9:00,25.9.2018 10:00,70.49
25.9.2018 7:00,25.9.2018 8:00,25.9.2018 10:00,25.9.2018 11:00,66.96
25.9.2018 8:00,25.9.2018 9:00,25.9.2018 11:00,25.9.2018 12:00,64.97
25.9.2018 9:00,25.9.2018 10:00,25.9.2018 12:00,25.9.2018 13:00,60.99
25.9.2018 10:00,25.9.2018 11:00,25.9.2018 13:00,25.9.2018 14:00,56.26
25.9.2018 11:00,25.9.2018 12:00,25.9.2018 14:00,25.9.2018 15:00,49.32
25.9.2018 12:00,25.9.2018 13:00,25.9.2018 15:00,25.9.2018 16:00,47.05
25.9.2018 13:00,25.9.2018 14:00,25.9.2018 16:00,25.9.2018 17:00,46.9
25.9.2018 14:00,25.9.2018 15:00,25.9.2018 17:00,25.9.2018 18:00,48.01
25.9.2018 15:00,25.9.2018 16:00,25.9.2018 18:00,25.9.2018 19:00,47.27
25.9.2018 16:00,25.9.2018 17:00,25.9.2018 19:00,25.9.2018 20:00,49.91
25.9.2018 17:00,25.9.2018 18:00,25.9.2018 20:00,25.9.2018 21:00,52.18
25.9.2018 18:00,25.9.2018 19:00,25.9.2018 21:00,25.9.2018 22:00,46.7
25.9.2018 19:00,25.9.2018 20:00,25.9.2018 22:00,25.9.2018 23:00,42.81
25.9.2018 20:00,25.9.2018 21:00,25.9.2018 23:00,26.9.2018 0:00,38.02
25.9.2018 21:00,25.9.2018 22:00,26.9.2018 0:00,26.9.2018 1:00,34.47
25.9.2018 22:00,25.9.2018 23:00,26.9.2018 1:00,26.9.2018 2:00,25.32
25.9.2018 23:00,26.9.2018 0:00,26.9.2018 2:00,26.9.2018 3:00,16.26
26.9.2018 0:00,26.9.2018 1:00,26.9.2018 3:00,26.9.2018 4:00,10.09
26.9.2018 1:00,26.9.2018 2:00,26.9.2018 4:00,26.9.2018 5:00,6.28
26.9.2018 2:00,26.9.2018 3:00,26.9.2018 5:00,26.9.2018 6:00,3.88
26.9.2018 3:00,26.9.2018 4:00,26.9.2018 6:00,26.9.2018 7:00,45
26.9.2018 4:00,26.9.2018 5:00,26.9.2018 7:00,26.9.2018 8:00,44.31
26.9.2018 5:00,26.9.2018 6:00,26.9.2018 8:00,26.9.2018 9:00,47.99
26.9.2018 6:00,26.9.2018 7:00,26.9.2018 9:00,26.9.2018 10:00,46.97
26.9.2018 7:00,26.9.2018 8:00,26.9.2018 10:00,26.9.2018 11:00,45.71
26.9.2018 8:00,26.9.2018 9:00,26.9.2018 11:00,26.9.2018 12:00,44.83
26.9.2018 9:00,26.9.2018 10:00,26.9.2018 12:00,26.9.2018 13:00,43.65
26.9.2018 10:00,26.9.2018 11:00,26.9.2018 13:00,26.9.2018 14:00,40
26.9.2018 11:00,26.9.2018 12:00,26.9.2018 14:00,26.9.2018 15:00,31.98
26.9.2018 12:00,26.9.2018 13:00,26.9.2018 15:00,26.9.2018 16:00,30.82
26.9.2018 13:00,26.9.2018 14:00,26.9.2018 16:00,26.9.2018 17:00,33.95
26.9.2018 14:00,26.9.2018 15:00,26.9.2018 17:00,26.9.2018 18:00,38.59
26.9.2018 15:00,26.9.2018 16:00,26.9.2018 18:00,26.9.2018 19:00,39.56
26.9.2018 16:00,26.9.2018 17:00,26.9.2018 19:00,26.9.2018 20:00,89
26.9.2018 17:00,26.9.2018 18:00,26.9.2018 20:00,26.9.2018 21:00,90
26.9.2018 18:00,26.9.2018 19:00,26.9.2018 21:00,26.9.2018 22:00,38.12
26.9.2018 19:00,26.9.2018 20:00,26.9.2018 22:00,26.9.2018 23:00,35.51
26.9.2018 20:00,26.9.2018 21:00,26.9.2018 23:00,27.9.2018 0:00,31.85
26.9.2018 21:00,26.9.2018 22:00,27.9.2018 0:00,27.9.2018 1:00,21.61
26.9.2018 22:00,26.9.2018 23:00,27.9.2018 1:00,27.9.2018 2:00,18.67
26.9.2018 23:00,27.9.2018 0:00,27.9.2018 2:00,27.9.2018 3:00,14.49
27.9.2018 0:00,27.9.2018 1:00,27.9.2018 3:00,27.9.2018 4:00,17.98
27.9.2018 1:00,27.9.2018 2:00,27.9.2018 4:00,27.9.2018 5:00,22.54
27.9.2018 2:00,27.9.2018 3:00,27.9.2018 5:00,27.9.2018 6:00,18
27.9.2018 3:00,27.9.2018 4:00,27.9.2018 6:00,27.9.2018 7:00,38.75
27.9.2018 4:00,27.9.2018 5:00,27.9.2018 7:00,27.9.2018 8:00,50
27.9.2018 5:00,27.9.2018 6:00,27.9.2018 8:00,27.9.2018 9:00,60
27.9.2018 6:00,27.9.2018 7:00,27.9.2018 9:00,27.9.2018 10:00,52.37
27.9.2018 7:00,27.9.2018 8:00,27.9.2018 10:00,27.9.2018 11:00,57
27.9.2018 8:00,27.9.2018 9:00,27.9.2018 11:00,27.9.2018 12:00,57
27.9.2018 9:00,27.9.2018 10:00,27.9.2018 12:00,27.9.2018 13:00,49.64
27.9.2018 10:00,27.9.2018 11:00,27.9.2018 13:00,27.9.2018 14:00,50.01
27.9.2018 11:00,27.9.2018 12:00,27.9.2018 14:00,27.9.2018 15:00,47.13
27.9.2018 12:00,27.9.2018 13:00,27.9.2018 15:00,27.9.2018 16:00,47.13
27.9.2018 13:00,27.9.2018 14:00,27.9.2018 16:00,27.9.2018 17:00,47
27.9.2018 14:00,27.9.2018 15:00,27.9.2018 17:00,27.9.2018 18:00,89
27.9.2018 15:00,27.9.2018 16:00,27.9.2018 18:00,27.9.2018 19:00,145
27.9.2018 16:00,27.9.2018 17:00,27.9.2018 19:00,27.9.2018 20:00,264
27.9.2018 17:00,27.9.2018 18:00,27.9.2018 20:00,27.9.2018 21:00,250
27.9.2018 18:00,27.9.2018 19:00,27.9.2018 21:00,27.9.2018 22:00,145
27.9.2018 19:00,27.9.2018 20:00,27.9.2018 22:00,27.9.2018 23:00,57
27.9.2018 20:00,27.9.2018 21:00,27.9.2018 23:00,28.9.2018 0:00,60
27.9.2018 21:00,27.9.2018 22:00,28.9.2018 0:00,28.9.2018 1:00,60
27.9.2018 22:00,27.9.2018 23:00,28.9.2018 1:00,28.9.2018 2:00,52
27.9.2018 23:00,28.9.2018 0:00,28.9.2018 2:00,28.9.2018 3:00,44.14
28.9.2018 0:00,28.9.2018 1:00,28.9.2018 3:00,28.9.2018 4:00,44.14
28.9.2018 1:00,28.9.2018 2:00,28.9.2018 4:00,28.9.2018 5:00,44.14
28.9.2018 2:00,28.9.2018 3:00,28.9.2018 5:00,28.9.2018 6:00,44.14
28.9.2018 3:00,28.9.2018 4:00,28.9.2018 6:00,28.9.2018 7:00,47.14
28.9.2018 4:00,28.9.2018 5:00,28.9.2018 7:00,28.9.2018 8:00,61.34
28.9.2018 5:00,28.9.2018 6:00,28.9.2018 8:00,28.9.2018 9:00,70.47
28.9.2018 6:00,28.9.2018 7:00,28.9.2018 9:00,28.9.2018 10:00,89
28.9.2018 7:00,28.9.2018 8:00,28.9.2018 10:00,28.9.2018 11:00,71.19
28.9.2018 8:00,28.9.2018 9:00,28.9.2018 11:00,28.9.2018 12:00,70.61
28.9.2018 9:00,28.9.2018 10:00,28.9.2018 12:00,28.9.2018 13:00,71.9
28.9.2018 10:00,28.9.2018 11:00,28.9.2018 13:00,28.9.2018 14:00,71.88
28.9.2018 11:00,28.9.2018 12:00,28.9.2018 14:00,28.9.2018 15:00,63.15
28.9.2018 12:00,28.9.2018 13:00,28.9.2018 15:00,28.9.2018 16:00,57.91
28.9.2018 13:00,28.9.2018 14:00,28.9.2018 16:00,28.9.2018 17:00,80
28.9.2018 14:00,28.9.2018 15:00,28.9.2018 17:00,28.9.2018 18:00,76
28.9.2018 15:00,28.9.2018 16:00,28.9.2018 18:00,28.9.2018 19:00,62.42
28.9.2018 16:00,28.9.2018 17:00,28.9.2018 19:00,28.9.2018 20:00,149
28.9.2018 17:00,28.9.2018 18:00,28.9.2018 20:00,28.9.2018 21:00,250
28.9.2018 18:00,28.9.2018 19:00,28.9.2018 21:00,28.9.2018 22:00,80
28.9.2018 19:00,28.9.2018 20:00,28.9.2018 22:00,28.9.2018 23:00,65
28.9.2018 20:00,28.9.2018 21:00,28.9.2018 23:00,29.9.2018 0:00,76
28.9.2018 21:00,28.9.2018 22:00,29.9.2018 0:00,29.9.2018 1:00,68.8
28.9.2018 22:00,28.9.2018 23:00,29.9.2018 1:00,29.9.2018 2:00,50
28.9.2018 23:00,29.9.2018 0:00,29.9.2018 2:00,29.9.2018 3:00,49.64
29.9.2018 0:00,29.9.2018 1:00,29.9.2018 3:00,29.9.2018 4:00,46
29.9.2018 1:00,29.9.2018 2:00,29.9.2018 4:00,29.9.2018 5:00,46
29.9.2018 2:00,29.9.2018 3:00,29.9.2018 5:00,29.9.2018 6:00,46
29.9.2018 3:00,29.9.2018 4:00,29.9.2018 6:00,29.9.2018 7:00,43.31
29.9.2018 4:00,29.9.2018 5:00,29.9.2018 7:00,29.9.2018 8:00,47.1
29.9.2018 5:00,29.9.2018 6:00,29.9.2018 8:00,29.9.2018 9:00,49.9
29.9.2018 6:00,29.9.2018 7:00,29.9.2018 9:00,29.9.2018 10:00,52.41
29.9.2018 7:00,29.9.2018 8:00,29.9.2018 10:00,29.9.2018 11:00,54.94
29.9.2018 8:00,29.9.2018 9:00,29.9.2018 11:00,29.9.2018 12:00,53.35
29.9.2018 9:00,29.9.2018 10:00,29.9.2018 12:00,29.9.2018 13:00,51.08
29.9.2018 10:00,29.9.2018 11:00,29.9.2018 13:00,29.9.2018 14:00,48.91
29.9.2018 11:00,29.9.2018 12:00,29.9.2018 14:00,29.9.2018 15:00,44.12
29.9.2018 12:00,29.9.2018 13:00,29.9.2018 15:00,29.9.2018 16:00,43.83
29.9.2018 13:00,29.9.2018 14:00,29.9.2018 16:00,29.9.2018 17:00,43.8
29.9.2018 14:00,29.9.2018 15:00,29.9.2018 17:00,29.9.2018 18:00,44.12
29.9.2018 15:00,29.9.2018 16:00,29.9.2018 18:00,29.9.2018 19:00,46.12
29.9.2018 16:00,29.9.2018 17:00,29.9.2018 19:00,29.9.2018 20:00,80
29.9.2018 17:00,29.9.2018 18:00,29.9.2018 20:00,29.9.2018 21:00,67
29.9.2018 18:00,29.9.2018 19:00,29.9.2018 21:00,29.9.2018 22:00,41.72
29.9.2018 19:00,29.9.2018 20:00,29.9.2018 22:00,29.9.2018 23:00,37.41
29.9.2018 20:00,29.9.2018 21:00,29.9.2018 23:00,30.9.2018 0:00,57
29.9.2018 21:00,29.9.2018 22:00,30.9.2018 0:00,30.9.2018 1:00,43
29.9.2018 22:00,29.9.2018 23:00,30.9.2018 1:00,30.9.2018 2:00,25.89
29.9.2018 23:00,30.9.2018 0:00,30.9.2018 2:00,30.9.2018 3:00,26.89
30.9.2018 0:00,30.9.2018 1:00,30.9.2018 3:00,30.9.2018 4:00,41.2
30.9.2018 1:00,30.9.2018 2:00,30.9.2018 4:00,30.9.2018 5:00,41.2
