Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Down-regulation price in the Balancing energy market
2018-06-24 08:00:00,2018-06-24 09:00:00,2018-06-24 11:00:00,2018-06-24 12:00:00,43.96
2018-06-24 09:00:00,2018-06-24 10:00:00,2018-06-24 12:00:00,2018-06-24 13:00:00,44.35
2018-06-24 10:00:00,2018-06-24 11:00:00,2018-06-24 13:00:00,2018-06-24 14:00:00,44.28
2018-06-24 11:00:00,2018-06-24 12:00:00,2018-06-24 14:00:00,2018-06-24 15:00:00,44.14
2018-06-24 12:00:00,2018-06-24 13:00:00,2018-06-24 15:00:00,2018-06-24 16:00:00,40.1
2018-06-24 13:00:00,2018-06-24 14:00:00,2018-06-24 16:00:00,2018-06-24 17:00:00,40.1
2018-06-24 14:00:00,2018-06-24 15:00:00,2018-06-24 17:00:00,2018-06-24 18:00:00,40.1
2018-06-24 15:00:00,2018-06-24 16:00:00,2018-06-24 18:00:00,2018-06-24 19:00:00,40.1
2018-06-24 16:00:00,2018-06-24 17:00:00,2018-06-24 19:00:00,2018-06-24 20:00:00,40.74
2018-06-24 17:00:00,2018-06-24 18:00:00,2018-06-24 20:00:00,2018-06-24 21:00:00,44.95
2018-06-24 18:00:00,2018-06-24 19:00:00,2018-06-24 21:00:00,2018-06-24 22:00:00,44.91
2018-06-24 19:00:00,2018-06-24 20:00:00,2018-06-24 22:00:00,2018-06-24 23:00:00,45.56
2018-06-24 20:00:00,2018-06-24 21:00:00,2018-06-24 23:00:00,2018-06-25 00:00:00,45.52
2018-06-24 21:00:00,2018-06-24 22:00:00,2018-06-25 00:00:00,2018-06-25 01:00:00,43.29
2018-06-24 22:00:00,2018-06-24 23:00:00,2018-06-25 01:00:00,2018-06-25 02:00:00,42.56
2018-06-24 23:00:00,2018-06-25 00:00:00,2018-06-25 02:00:00,2018-06-25 03:00:00,40.97
2018-06-25 00:00:00,2018-06-25 01:00:00,2018-06-25 03:00:00,2018-06-25 04:00:00,36.51
2018-06-25 01:00:00,2018-06-25 02:00:00,2018-06-25 04:00:00,2018-06-25 05:00:00,36.51
2018-06-25 02:00:00,2018-06-25 03:00:00,2018-06-25 05:00:00,2018-06-25 06:00:00,36.98
2018-06-25 03:00:00,2018-06-25 04:00:00,2018-06-25 06:00:00,2018-06-25 07:00:00,39.16
2018-06-25 04:00:00,2018-06-25 05:00:00,2018-06-25 07:00:00,2018-06-25 08:00:00,40.74
2018-06-25 05:00:00,2018-06-25 06:00:00,2018-06-25 08:00:00,2018-06-25 09:00:00,57.22
2018-06-25 06:00:00,2018-06-25 07:00:00,2018-06-25 09:00:00,2018-06-25 10:00:00,44.3
2018-06-25 07:00:00,2018-06-25 08:00:00,2018-06-25 10:00:00,2018-06-25 11:00:00,44.45
2018-06-25 08:00:00,2018-06-25 09:00:00,2018-06-25 11:00:00,2018-06-25 12:00:00,52.0
2018-06-25 09:00:00,2018-06-25 10:00:00,2018-06-25 12:00:00,2018-06-25 13:00:00,66.79
2018-06-25 10:00:00,2018-06-25 11:00:00,2018-06-25 13:00:00,2018-06-25 14:00:00,58.88
2018-06-25 11:00:00,2018-06-25 12:00:00,2018-06-25 14:00:00,2018-06-25 15:00:00,44.98
2018-06-25 12:00:00,2018-06-25 13:00:00,2018-06-25 15:00:00,2018-06-25 16:00:00,44.98
2018-06-25 13:00:00,2018-06-25 14:00:00,2018-06-25 16:00:00,2018-06-25 17:00:00,41.27
2018-06-25 14:00:00,2018-06-25 15:00:00,2018-06-25 17:00:00,2018-06-25 18:00:00,41.27
2018-06-25 15:00:00,2018-06-25 16:00:00,2018-06-25 18:00:00,2018-06-25 19:00:00,41.27
2018-06-25 16:00:00,2018-06-25 17:00:00,2018-06-25 19:00:00,2018-06-25 20:00:00,41.8
2018-06-25 17:00:00,2018-06-25 18:00:00,2018-06-25 20:00:00,2018-06-25 21:00:00,41.8
2018-06-25 18:00:00,2018-06-25 19:00:00,2018-06-25 21:00:00,2018-06-25 22:00:00,40.21
2018-06-25 19:00:00,2018-06-25 20:00:00,2018-06-25 22:00:00,2018-06-25 23:00:00,40.21
2018-06-25 20:00:00,2018-06-25 21:00:00,2018-06-25 23:00:00,2018-06-26 00:00:00,39.7
2018-06-25 21:00:00,2018-06-25 22:00:00,2018-06-26 00:00:00,2018-06-26 01:00:00,39.7
2018-06-25 22:00:00,2018-06-25 23:00:00,2018-06-26 01:00:00,2018-06-26 02:00:00,44.09
2018-06-25 23:00:00,2018-06-26 00:00:00,2018-06-26 02:00:00,2018-06-26 03:00:00,42.26
2018-06-26 00:00:00,2018-06-26 01:00:00,2018-06-26 03:00:00,2018-06-26 04:00:00,41.28
2018-06-26 01:00:00,2018-06-26 02:00:00,2018-06-26 04:00:00,2018-06-26 05:00:00,41.56
2018-06-26 02:00:00,2018-06-26 03:00:00,2018-06-26 05:00:00,2018-06-26 06:00:00,34.81
2018-06-26 03:00:00,2018-06-26 04:00:00,2018-06-26 06:00:00,2018-06-26 07:00:00,34.81
2018-06-26 04:00:00,2018-06-26 05:00:00,2018-06-26 07:00:00,2018-06-26 08:00:00,40.7
2018-06-26 05:00:00,2018-06-26 06:00:00,2018-06-26 08:00:00,2018-06-26 09:00:00,43.25
2018-06-26 06:00:00,2018-06-26 07:00:00,2018-06-26 09:00:00,2018-06-26 10:00:00,43.78
2018-06-26 07:00:00,2018-06-26 08:00:00,2018-06-26 10:00:00,2018-06-26 11:00:00,44.6
2018-06-26 08:00:00,2018-06-26 09:00:00,2018-06-26 11:00:00,2018-06-26 12:00:00,46.8
2018-06-26 09:00:00,2018-06-26 10:00:00,2018-06-26 12:00:00,2018-06-26 13:00:00,58.05
2018-06-26 10:00:00,2018-06-26 11:00:00,2018-06-26 13:00:00,2018-06-26 14:00:00,55.23
2018-06-26 11:00:00,2018-06-26 12:00:00,2018-06-26 14:00:00,2018-06-26 15:00:00,52.58
2018-06-26 12:00:00,2018-06-26 13:00:00,2018-06-26 15:00:00,2018-06-26 16:00:00,50.83
2018-06-26 13:00:00,2018-06-26 14:00:00,2018-06-26 16:00:00,2018-06-26 17:00:00,48.79
2018-06-26 14:00:00,2018-06-26 15:00:00,2018-06-26 17:00:00,2018-06-26 18:00:00,46.98
2018-06-26 15:00:00,2018-06-26 16:00:00,2018-06-26 18:00:00,2018-06-26 19:00:00,47.47
2018-06-26 16:00:00,2018-06-26 17:00:00,2018-06-26 19:00:00,2018-06-26 20:00:00,44.84
2018-06-26 17:00:00,2018-06-26 18:00:00,2018-06-26 20:00:00,2018-06-26 21:00:00,44.84
2018-06-26 18:00:00,2018-06-26 19:00:00,2018-06-26 21:00:00,2018-06-26 22:00:00,47.04
2018-06-26 19:00:00,2018-06-26 20:00:00,2018-06-26 22:00:00,2018-06-26 23:00:00,46.79
2018-06-26 20:00:00,2018-06-26 21:00:00,2018-06-26 23:00:00,2018-06-27 00:00:00,46.51
2018-06-26 21:00:00,2018-06-26 22:00:00,2018-06-27 00:00:00,2018-06-27 01:00:00,44.42
2018-06-26 22:00:00,2018-06-26 23:00:00,2018-06-27 01:00:00,2018-06-27 02:00:00,43.96
2018-06-26 23:00:00,2018-06-27 00:00:00,2018-06-27 02:00:00,2018-06-27 03:00:00,41.94
2018-06-27 00:00:00,2018-06-27 01:00:00,2018-06-27 03:00:00,2018-06-27 04:00:00,41.62
2018-06-27 01:00:00,2018-06-27 02:00:00,2018-06-27 04:00:00,2018-06-27 05:00:00,41.48
2018-06-27 02:00:00,2018-06-27 03:00:00,2018-06-27 05:00:00,2018-06-27 06:00:00,40.33
2018-06-27 03:00:00,2018-06-27 04:00:00,2018-06-27 06:00:00,2018-06-27 07:00:00,43.82
2018-06-27 04:00:00,2018-06-27 05:00:00,2018-06-27 07:00:00,2018-06-27 08:00:00,43.0
2018-06-27 05:00:00,2018-06-27 06:00:00,2018-06-27 08:00:00,2018-06-27 09:00:00,45.6
2018-06-27 06:00:00,2018-06-27 07:00:00,2018-06-27 09:00:00,2018-06-27 10:00:00,49.12
2018-06-27 07:00:00,2018-06-27 08:00:00,2018-06-27 10:00:00,2018-06-27 11:00:00,49.14
2018-06-27 08:00:00,2018-06-27 09:00:00,2018-06-27 11:00:00,2018-06-27 12:00:00,49.12
2018-06-27 09:00:00,2018-06-27 10:00:00,2018-06-27 12:00:00,2018-06-27 13:00:00,49.11
2018-06-27 10:00:00,2018-06-27 11:00:00,2018-06-27 13:00:00,2018-06-27 14:00:00,49.15
2018-06-27 11:00:00,2018-06-27 12:00:00,2018-06-27 14:00:00,2018-06-27 15:00:00,49.17
2018-06-27 12:00:00,2018-06-27 13:00:00,2018-06-27 15:00:00,2018-06-27 16:00:00,48.7
2018-06-27 13:00:00,2018-06-27 14:00:00,2018-06-27 16:00:00,2018-06-27 17:00:00,48.15
2018-06-27 14:00:00,2018-06-27 15:00:00,2018-06-27 17:00:00,2018-06-27 18:00:00,47.55
2018-06-27 15:00:00,2018-06-27 16:00:00,2018-06-27 18:00:00,2018-06-27 19:00:00,48.15
2018-06-27 16:00:00,2018-06-27 17:00:00,2018-06-27 19:00:00,2018-06-27 20:00:00,49.05
2018-06-27 17:00:00,2018-06-27 18:00:00,2018-06-27 20:00:00,2018-06-27 21:00:00,48.79
2018-06-27 18:00:00,2018-06-27 19:00:00,2018-06-27 21:00:00,2018-06-27 22:00:00,47.89
2018-06-27 19:00:00,2018-06-27 20:00:00,2018-06-27 22:00:00,2018-06-27 23:00:00,48.14
2018-06-27 20:00:00,2018-06-27 21:00:00,2018-06-27 23:00:00,2018-06-28 00:00:00,47.7
2018-06-27 21:00:00,2018-06-27 22:00:00,2018-06-28 00:00:00,2018-06-28 01:00:00,41.1
2018-06-27 22:00:00,2018-06-27 23:00:00,2018-06-28 01:00:00,2018-06-28 02:00:00,44.7
2018-06-27 23:00:00,2018-06-28 00:00:00,2018-06-28 02:00:00,2018-06-28 03:00:00,36.87
2018-06-28 00:00:00,2018-06-28 01:00:00,2018-06-28 03:00:00,2018-06-28 04:00:00,36.87
2018-06-28 01:00:00,2018-06-28 02:00:00,2018-06-28 04:00:00,2018-06-28 05:00:00,36.87
2018-06-28 02:00:00,2018-06-28 03:00:00,2018-06-28 05:00:00,2018-06-28 06:00:00,32.13
2018-06-28 03:00:00,2018-06-28 04:00:00,2018-06-28 06:00:00,2018-06-28 07:00:00,41.09
2018-06-28 04:00:00,2018-06-28 05:00:00,2018-06-28 07:00:00,2018-06-28 08:00:00,43.19
2018-06-28 05:00:00,2018-06-28 06:00:00,2018-06-28 08:00:00,2018-06-28 09:00:00,52.57
2018-06-28 06:00:00,2018-06-28 07:00:00,2018-06-28 09:00:00,2018-06-28 10:00:00,54.98
2018-06-28 07:00:00,2018-06-28 08:00:00,2018-06-28 10:00:00,2018-06-28 11:00:00,53.13
2018-06-28 08:00:00,2018-06-28 09:00:00,2018-06-28 11:00:00,2018-06-28 12:00:00,51.43
2018-06-28 09:00:00,2018-06-28 10:00:00,2018-06-28 12:00:00,2018-06-28 13:00:00,52.34
2018-06-28 10:00:00,2018-06-28 11:00:00,2018-06-28 13:00:00,2018-06-28 14:00:00,51.66
2018-06-28 11:00:00,2018-06-28 12:00:00,2018-06-28 14:00:00,2018-06-28 15:00:00,50.16
2018-06-28 12:00:00,2018-06-28 13:00:00,2018-06-28 15:00:00,2018-06-28 16:00:00,50.43
2018-06-28 13:00:00,2018-06-28 14:00:00,2018-06-28 16:00:00,2018-06-28 17:00:00,47.59
2018-06-28 14:00:00,2018-06-28 15:00:00,2018-06-28 17:00:00,2018-06-28 18:00:00,46.68
2018-06-28 15:00:00,2018-06-28 16:00:00,2018-06-28 18:00:00,2018-06-28 19:00:00,47.38
2018-06-28 16:00:00,2018-06-28 17:00:00,2018-06-28 19:00:00,2018-06-28 20:00:00,50.8
2018-06-28 17:00:00,2018-06-28 18:00:00,2018-06-28 20:00:00,2018-06-28 21:00:00,49.17
2018-06-28 18:00:00,2018-06-28 19:00:00,2018-06-28 21:00:00,2018-06-28 22:00:00,46.88
2018-06-28 19:00:00,2018-06-28 20:00:00,2018-06-28 22:00:00,2018-06-28 23:00:00,45.78
2018-06-28 20:00:00,2018-06-28 21:00:00,2018-06-28 23:00:00,2018-06-29 00:00:00,45.71
2018-06-28 21:00:00,2018-06-28 22:00:00,2018-06-29 00:00:00,2018-06-29 01:00:00,41.46
2018-06-28 22:00:00,2018-06-28 23:00:00,2018-06-29 01:00:00,2018-06-29 02:00:00,39.0
2018-06-28 23:00:00,2018-06-29 00:00:00,2018-06-29 02:00:00,2018-06-29 03:00:00,37.89
2018-06-29 00:00:00,2018-06-29 01:00:00,2018-06-29 03:00:00,2018-06-29 04:00:00,36.02
2018-06-29 01:00:00,2018-06-29 02:00:00,2018-06-29 04:00:00,2018-06-29 05:00:00,33.98
2018-06-29 02:00:00,2018-06-29 03:00:00,2018-06-29 05:00:00,2018-06-29 06:00:00,33.96
2018-06-29 03:00:00,2018-06-29 04:00:00,2018-06-29 06:00:00,2018-06-29 07:00:00,38.15
2018-06-29 04:00:00,2018-06-29 05:00:00,2018-06-29 07:00:00,2018-06-29 08:00:00,45.15
2018-06-29 05:00:00,2018-06-29 06:00:00,2018-06-29 08:00:00,2018-06-29 09:00:00,47.85
2018-06-29 06:00:00,2018-06-29 07:00:00,2018-06-29 09:00:00,2018-06-29 10:00:00,43.9
2018-06-29 07:00:00,2018-06-29 08:00:00,2018-06-29 10:00:00,2018-06-29 11:00:00,44.36
2018-06-29 08:00:00,2018-06-29 09:00:00,2018-06-29 11:00:00,2018-06-29 12:00:00,47.0
2018-06-29 09:00:00,2018-06-29 10:00:00,2018-06-29 12:00:00,2018-06-29 13:00:00,47.0
2018-06-29 10:00:00,2018-06-29 11:00:00,2018-06-29 13:00:00,2018-06-29 14:00:00,46.1
2018-06-29 11:00:00,2018-06-29 12:00:00,2018-06-29 14:00:00,2018-06-29 15:00:00,42.77
2018-06-29 12:00:00,2018-06-29 13:00:00,2018-06-29 15:00:00,2018-06-29 16:00:00,42.77
2018-06-29 13:00:00,2018-06-29 14:00:00,2018-06-29 16:00:00,2018-06-29 17:00:00,42.1
2018-06-29 14:00:00,2018-06-29 15:00:00,2018-06-29 17:00:00,2018-06-29 18:00:00,42.1
2018-06-29 15:00:00,2018-06-29 16:00:00,2018-06-29 18:00:00,2018-06-29 19:00:00,42.1
2018-06-29 16:00:00,2018-06-29 17:00:00,2018-06-29 19:00:00,2018-06-29 20:00:00,44.88
2018-06-29 17:00:00,2018-06-29 18:00:00,2018-06-29 20:00:00,2018-06-29 21:00:00,44.88
2018-06-29 18:00:00,2018-06-29 19:00:00,2018-06-29 21:00:00,2018-06-29 22:00:00,48.6
2018-06-29 19:00:00,2018-06-29 20:00:00,2018-06-29 22:00:00,2018-06-29 23:00:00,48.26
2018-06-29 20:00:00,2018-06-29 21:00:00,2018-06-29 23:00:00,2018-06-30 00:00:00,46.98
2018-06-29 21:00:00,2018-06-29 22:00:00,2018-06-30 00:00:00,2018-06-30 01:00:00,43.28
2018-06-29 22:00:00,2018-06-29 23:00:00,2018-06-30 01:00:00,2018-06-30 02:00:00,42.61
2018-06-29 23:00:00,2018-06-30 00:00:00,2018-06-30 02:00:00,2018-06-30 03:00:00,25.78
2018-06-30 00:00:00,2018-06-30 01:00:00,2018-06-30 03:00:00,2018-06-30 04:00:00,-19.16
2018-06-30 01:00:00,2018-06-30 02:00:00,2018-06-30 04:00:00,2018-06-30 05:00:00,-20.0
2018-06-30 02:00:00,2018-06-30 03:00:00,2018-06-30 05:00:00,2018-06-30 06:00:00,-20.0
2018-06-30 03:00:00,2018-06-30 04:00:00,2018-06-30 06:00:00,2018-06-30 07:00:00,21.04
2018-06-30 04:00:00,2018-06-30 05:00:00,2018-06-30 07:00:00,2018-06-30 08:00:00,44.78
2018-06-30 05:00:00,2018-06-30 06:00:00,2018-06-30 08:00:00,2018-06-30 09:00:00,43.1
2018-06-30 06:00:00,2018-06-30 07:00:00,2018-06-30 09:00:00,2018-06-30 10:00:00,42.61
2018-06-30 07:00:00,2018-06-30 08:00:00,2018-06-30 10:00:00,2018-06-30 11:00:00,44.72
2018-06-30 08:00:00,2018-06-30 09:00:00,2018-06-30 11:00:00,2018-06-30 12:00:00,44.72
2018-06-30 09:00:00,2018-06-30 10:00:00,2018-06-30 12:00:00,2018-06-30 13:00:00,46.0
2018-06-30 10:00:00,2018-06-30 11:00:00,2018-06-30 13:00:00,2018-06-30 14:00:00,47.5
2018-06-30 11:00:00,2018-06-30 12:00:00,2018-06-30 14:00:00,2018-06-30 15:00:00,42.61
2018-06-30 12:00:00,2018-06-30 13:00:00,2018-06-30 15:00:00,2018-06-30 16:00:00,41.56
2018-06-30 13:00:00,2018-06-30 14:00:00,2018-06-30 16:00:00,2018-06-30 17:00:00,41.56
2018-06-30 14:00:00,2018-06-30 15:00:00,2018-06-30 17:00:00,2018-06-30 18:00:00,41.56
2018-06-30 15:00:00,2018-06-30 16:00:00,2018-06-30 18:00:00,2018-06-30 19:00:00,42.09
2018-06-30 16:00:00,2018-06-30 17:00:00,2018-06-30 19:00:00,2018-06-30 20:00:00,42.61
2018-06-30 17:00:00,2018-06-30 18:00:00,2018-06-30 20:00:00,2018-06-30 21:00:00,48.54
2018-06-30 18:00:00,2018-06-30 19:00:00,2018-06-30 21:00:00,2018-06-30 22:00:00,48.16
2018-06-30 19:00:00,2018-06-30 20:00:00,2018-06-30 22:00:00,2018-06-30 23:00:00,44.19
2018-06-30 20:00:00,2018-06-30 21:00:00,2018-06-30 23:00:00,2018-07-01 00:00:00,44.19
2018-06-30 21:00:00,2018-06-30 22:00:00,2018-07-01 00:00:00,2018-07-01 01:00:00,44.19
2018-06-30 22:00:00,2018-06-30 23:00:00,2018-07-01 01:00:00,2018-07-01 02:00:00,46.08
2018-06-30 23:00:00,2018-07-01 00:00:00,2018-07-01 02:00:00,2018-07-01 03:00:00,44.49
2018-07-01 00:00:00,2018-07-01 01:00:00,2018-07-01 03:00:00,2018-07-01 04:00:00,43.12
2018-07-01 01:00:00,2018-07-01 02:00:00,2018-07-01 04:00:00,2018-07-01 05:00:00,42.36
2018-07-01 02:00:00,2018-07-01 03:00:00,2018-07-01 05:00:00,2018-07-01 06:00:00,42.06
2018-07-01 03:00:00,2018-07-01 04:00:00,2018-07-01 06:00:00,2018-07-01 07:00:00,42.33
2018-07-01 04:00:00,2018-07-01 05:00:00,2018-07-01 07:00:00,2018-07-01 08:00:00,44.16
2018-07-01 05:00:00,2018-07-01 06:00:00,2018-07-01 08:00:00,2018-07-01 09:00:00,45.02
2018-07-01 06:00:00,2018-07-01 07:00:00,2018-07-01 09:00:00,2018-07-01 10:00:00,45.42
2018-07-01 07:00:00,2018-07-01 08:00:00,2018-07-01 10:00:00,2018-07-01 11:00:00,43.49
2018-07-01 08:00:00,2018-07-01 09:00:00,2018-07-01 11:00:00,2018-07-01 12:00:00,43.49
2018-07-01 09:00:00,2018-07-01 10:00:00,2018-07-01 12:00:00,2018-07-01 13:00:00,43.49
2018-07-01 10:00:00,2018-07-01 11:00:00,2018-07-01 13:00:00,2018-07-01 14:00:00,43.49
2018-07-01 11:00:00,2018-07-01 12:00:00,2018-07-01 14:00:00,2018-07-01 15:00:00,45.82
2018-07-01 12:00:00,2018-07-01 13:00:00,2018-07-01 15:00:00,2018-07-01 16:00:00,45.61
2018-07-01 13:00:00,2018-07-01 14:00:00,2018-07-01 16:00:00,2018-07-01 17:00:00,46.0
2018-07-01 14:00:00,2018-07-01 15:00:00,2018-07-01 17:00:00,2018-07-01 18:00:00,42.45
2018-07-01 15:00:00,2018-07-01 16:00:00,2018-07-01 18:00:00,2018-07-01 19:00:00,41.92
2018-07-01 16:00:00,2018-07-01 17:00:00,2018-07-01 19:00:00,2018-07-01 20:00:00,41.92
2018-07-01 17:00:00,2018-07-01 18:00:00,2018-07-01 20:00:00,2018-07-01 21:00:00,43.49
2018-07-01 18:00:00,2018-07-01 19:00:00,2018-07-01 21:00:00,2018-07-01 22:00:00,48.91
2018-07-01 19:00:00,2018-07-01 20:00:00,2018-07-01 22:00:00,2018-07-01 23:00:00,47.04
2018-07-01 20:00:00,2018-07-01 21:00:00,2018-07-01 23:00:00,2018-07-02 00:00:00,48.04
2018-07-01 21:00:00,2018-07-01 22:00:00,2018-07-02 00:00:00,2018-07-02 01:00:00,46.53
2018-07-01 22:00:00,2018-07-01 23:00:00,2018-07-02 01:00:00,2018-07-02 02:00:00,47.7
2018-07-01 23:00:00,2018-07-02 00:00:00,2018-07-02 02:00:00,2018-07-02 03:00:00,42.97
2018-07-02 00:00:00,2018-07-02 01:00:00,2018-07-02 03:00:00,2018-07-02 04:00:00,42.45
2018-07-02 01:00:00,2018-07-02 02:00:00,2018-07-02 04:00:00,2018-07-02 05:00:00,43.0
2018-07-02 02:00:00,2018-07-02 03:00:00,2018-07-02 05:00:00,2018-07-02 06:00:00,39.3
2018-07-02 03:00:00,2018-07-02 04:00:00,2018-07-02 06:00:00,2018-07-02 07:00:00,40.35
2018-07-02 04:00:00,2018-07-02 05:00:00,2018-07-02 07:00:00,2018-07-02 08:00:00,44.02
2018-07-02 05:00:00,2018-07-02 06:00:00,2018-07-02 08:00:00,2018-07-02 09:00:00,44.54
2018-07-02 06:00:00,2018-07-02 07:00:00,2018-07-02 09:00:00,2018-07-02 10:00:00,54.02
2018-07-02 07:00:00,2018-07-02 08:00:00,2018-07-02 10:00:00,2018-07-02 11:00:00,47.0
2018-07-02 08:00:00,2018-07-02 09:00:00,2018-07-02 11:00:00,2018-07-02 12:00:00,47.0
2018-07-02 09:00:00,2018-07-02 10:00:00,2018-07-02 12:00:00,2018-07-02 13:00:00,47.0
2018-07-02 10:00:00,2018-07-02 11:00:00,2018-07-02 13:00:00,2018-07-02 14:00:00,51.35
2018-07-02 11:00:00,2018-07-02 12:00:00,2018-07-02 14:00:00,2018-07-02 15:00:00,50.9
2018-07-02 12:00:00,2018-07-02 13:00:00,2018-07-02 15:00:00,2018-07-02 16:00:00,50.94
2018-07-02 13:00:00,2018-07-02 14:00:00,2018-07-02 16:00:00,2018-07-02 17:00:00,46.11
2018-07-02 14:00:00,2018-07-02 15:00:00,2018-07-02 17:00:00,2018-07-02 18:00:00,46.11
2018-07-02 15:00:00,2018-07-02 16:00:00,2018-07-02 18:00:00,2018-07-02 19:00:00,48.21
2018-07-02 16:00:00,2018-07-02 17:00:00,2018-07-02 19:00:00,2018-07-02 20:00:00,48.21
2018-07-02 17:00:00,2018-07-02 18:00:00,2018-07-02 20:00:00,2018-07-02 21:00:00,48.21
2018-07-02 18:00:00,2018-07-02 19:00:00,2018-07-02 21:00:00,2018-07-02 22:00:00,53.24
2018-07-02 19:00:00,2018-07-02 20:00:00,2018-07-02 22:00:00,2018-07-02 23:00:00,52.96
2018-07-02 20:00:00,2018-07-02 21:00:00,2018-07-02 23:00:00,2018-07-03 00:00:00,51.32
2018-07-02 21:00:00,2018-07-02 22:00:00,2018-07-03 00:00:00,2018-07-03 01:00:00,44.02
2018-07-02 22:00:00,2018-07-02 23:00:00,2018-07-03 01:00:00,2018-07-03 02:00:00,48.53
2018-07-02 23:00:00,2018-07-03 00:00:00,2018-07-03 02:00:00,2018-07-03 03:00:00,43.13
2018-07-03 00:00:00,2018-07-03 01:00:00,2018-07-03 03:00:00,2018-07-03 04:00:00,43.13
2018-07-03 01:00:00,2018-07-03 02:00:00,2018-07-03 04:00:00,2018-07-03 05:00:00,43.13
2018-07-03 02:00:00,2018-07-03 03:00:00,2018-07-03 05:00:00,2018-07-03 06:00:00,44.56
2018-07-03 03:00:00,2018-07-03 04:00:00,2018-07-03 06:00:00,2018-07-03 07:00:00,46.79
2018-07-03 04:00:00,2018-07-03 05:00:00,2018-07-03 07:00:00,2018-07-03 08:00:00,50.21
2018-07-03 05:00:00,2018-07-03 06:00:00,2018-07-03 08:00:00,2018-07-03 09:00:00,56.43
2018-07-03 06:00:00,2018-07-03 07:00:00,2018-07-03 09:00:00,2018-07-03 10:00:00,60.4
2018-07-03 07:00:00,2018-07-03 08:00:00,2018-07-03 10:00:00,2018-07-03 11:00:00,57.89
2018-07-03 08:00:00,2018-07-03 09:00:00,2018-07-03 11:00:00,2018-07-03 12:00:00,58.34
2018-07-03 09:00:00,2018-07-03 10:00:00,2018-07-03 12:00:00,2018-07-03 13:00:00,56.0
2018-07-03 10:00:00,2018-07-03 11:00:00,2018-07-03 13:00:00,2018-07-03 14:00:00,59.1
2018-07-03 11:00:00,2018-07-03 12:00:00,2018-07-03 14:00:00,2018-07-03 15:00:00,49.7
2018-07-03 12:00:00,2018-07-03 13:00:00,2018-07-03 15:00:00,2018-07-03 16:00:00,55.73
2018-07-03 13:00:00,2018-07-03 14:00:00,2018-07-03 16:00:00,2018-07-03 17:00:00,53.86
2018-07-03 14:00:00,2018-07-03 15:00:00,2018-07-03 17:00:00,2018-07-03 18:00:00,51.78
2018-07-03 15:00:00,2018-07-03 16:00:00,2018-07-03 18:00:00,2018-07-03 19:00:00,48.39
2018-07-03 16:00:00,2018-07-03 17:00:00,2018-07-03 19:00:00,2018-07-03 20:00:00,49.0
2018-07-03 17:00:00,2018-07-03 18:00:00,2018-07-03 20:00:00,2018-07-03 21:00:00,50.0
2018-07-03 18:00:00,2018-07-03 19:00:00,2018-07-03 21:00:00,2018-07-03 22:00:00,52.54
2018-07-03 19:00:00,2018-07-03 20:00:00,2018-07-03 22:00:00,2018-07-03 23:00:00,51.2
2018-07-03 20:00:00,2018-07-03 21:00:00,2018-07-03 23:00:00,2018-07-04 00:00:00,49.7
2018-07-03 21:00:00,2018-07-03 22:00:00,2018-07-04 00:00:00,2018-07-04 01:00:00,50.28
2018-07-03 22:00:00,2018-07-03 23:00:00,2018-07-04 01:00:00,2018-07-04 02:00:00,47.99
2018-07-03 23:00:00,2018-07-04 00:00:00,2018-07-04 02:00:00,2018-07-04 03:00:00,46.24
2018-07-04 00:00:00,2018-07-04 01:00:00,2018-07-04 03:00:00,2018-07-04 04:00:00,45.8
2018-07-04 01:00:00,2018-07-04 02:00:00,2018-07-04 04:00:00,2018-07-04 05:00:00,46.02
2018-07-04 02:00:00,2018-07-04 03:00:00,2018-07-04 05:00:00,2018-07-04 06:00:00,45.44
2018-07-04 03:00:00,2018-07-04 04:00:00,2018-07-04 06:00:00,2018-07-04 07:00:00,47.79
2018-07-04 04:00:00,2018-07-04 05:00:00,2018-07-04 07:00:00,2018-07-04 08:00:00,51.16
2018-07-04 05:00:00,2018-07-04 06:00:00,2018-07-04 08:00:00,2018-07-04 09:00:00,57.44
2018-07-04 06:00:00,2018-07-04 07:00:00,2018-07-04 09:00:00,2018-07-04 10:00:00,60.68
2018-07-04 07:00:00,2018-07-04 08:00:00,2018-07-04 10:00:00,2018-07-04 11:00:00,49.8
2018-07-04 08:00:00,2018-07-04 09:00:00,2018-07-04 11:00:00,2018-07-04 12:00:00,59.12
2018-07-04 09:00:00,2018-07-04 10:00:00,2018-07-04 12:00:00,2018-07-04 13:00:00,57.8
2018-07-04 10:00:00,2018-07-04 11:00:00,2018-07-04 13:00:00,2018-07-04 14:00:00,55.52
2018-07-04 11:00:00,2018-07-04 12:00:00,2018-07-04 14:00:00,2018-07-04 15:00:00,53.64
2018-07-04 12:00:00,2018-07-04 13:00:00,2018-07-04 15:00:00,2018-07-04 16:00:00,53.67
2018-07-04 13:00:00,2018-07-04 14:00:00,2018-07-04 16:00:00,2018-07-04 17:00:00,53.94
2018-07-04 14:00:00,2018-07-04 15:00:00,2018-07-04 17:00:00,2018-07-04 18:00:00,53.97
2018-07-04 15:00:00,2018-07-04 16:00:00,2018-07-04 18:00:00,2018-07-04 19:00:00,54.95
2018-07-04 16:00:00,2018-07-04 17:00:00,2018-07-04 19:00:00,2018-07-04 20:00:00,57.97
